step,t,atom_id,mol_id,x,y,z,ent,p2,q6
1050,10500000,8282,56.0,4.379186000000001,2.637465,9.085919,-5.164,0.4435,0.06061945
1050,10500000,7195,48.0,6.1770760000000005,3.839715,10.015099,-5.292,0.4102,0.08859956
1050,10500000,4443,30.0,6.138866,0.602217,11.324299,-4.994,0.1521,0.08580288
1050,10500000,8283,56.0,4.550706,2.289305,9.086459,-5.088,0.0419,0.06137955
1050,10500000,4439,30.0,7.053486,0.625549,11.942099,-5.017,0.1281,0.07601836
1050,10500000,4631,31.0,7.939446000000001,1.5069849999999998,8.491989,-5.38,0.2799,0.08428702
1050,10500000,8279,56.0,4.109236,3.2652650000000003,8.341719,-5.125,0.5046,0.06112178
1050,10500000,7192,48.0,6.981866,3.935935,9.413559,-5.228,0.3814,0.09915311
1050,10500000,4440,30.0,6.714456,0.616856,11.756499,-5.04,0.0845,0.08743103
1050,10500000,4632,31.0,7.791756,1.6008749999999998,8.147609,-5.384,0.2374,0.06608485
1050,10500000,8280,56.0,4.172856,3.140315,8.707559,-5.083,0.4907,0.06630473
1050,10500000,4441,30.0,6.702726,0.341506,11.480299,-5.062,0.0146,0.0818304
1050,10500000,6612,45.0,6.907236,3.554065,8.336079,-5.242,0.4769,0.08448505
1050,10500000,4628,31.0,7.480316,0.701796,8.827129,-5.333,0.3305,0.08347129
1050,10500000,6613,45.0,7.194006,3.764735,8.162759,-5.183,0.4277,0.06563504
1050,10500000,2581,18.0,7.092746,3.062095,11.933399,-4.994,-0.0389,0.04905078
1050,10500000,4629,31.0,7.709516000000001,0.918055,8.592239,-5.365,0.377,0.08186646
1050,10500000,8277,56.0,4.115166,3.810575,7.983188999999999,-5.129,0.5074,0.04758429
1050,10500000,4630,31.0,7.697046,1.299065,8.698339,-5.27,0.331,0.07359195
1050,10500000,8278,56.0,4.0379760000000005,3.637655,8.323859,-5.155,0.5345,0.04954951
1050,10500000,7461,50.0,6.476116,0.004004,4.282268999999999,-5.286,-0.1521,0.09610183
1050,10500000,4646,31.0,6.6783660000000005,2.473555,4.255909,-5.1,0.0621,0.07857777
1050,10500000,7462,50.0,6.369636,0.3775809999999999,4.232769,-5.238,-0.0735,0.05496365
1050,10500000,4647,31.0,6.309646,2.325485,4.324979,-5.182,0.0135,0.06975389
1050,10500000,4648,31.0,6.073666,2.234345,4.019499,-5.139,-0.0368,0.08188715
1050,10500000,808,6.0,4.020306000000001,0.0457609999999999,6.471809,-5.202,0.0523,0.08364561
1050,10500000,4649,31.0,5.699146,2.126465,4.098809,-5.158,0.1964,0.06727887
1050,10500000,4650,31.0,5.478086,2.366865,4.303979,-5.165,-0.5,0.07867307
1050,10500000,4133,28.0,6.801176,2.083555,8.360459,-5.195,0.5339,0.06520889
1050,10500000,677,5.0,4.017106,1.271815,11.045299,-4.864,-0.0213,0.04883319
1050,10500000,4454,30.0,5.389966,2.3049150000000003,9.982899,-5.073,0.2128,0.05644895
1050,10500000,4134,28.0,6.739506,1.740325,8.553509,-5.14,0.1635,0.06340405
1050,10500000,678,5.0,4.3925860000000005,1.351975,11.152799,-4.982,-0.1004,0.04572443
1050,10500000,4455,30.0,5.5448960000000005,2.355735,9.635479,-5.115,0.4199,0.07441346
1050,10500000,4135,28.0,6.810956,1.4350649999999998,8.330489,-5.316,-0.0687,0.0582362
1050,10500000,679,5.0,4.5414460000000005,1.6091449999999998,10.898499,-4.933,-0.1002,0.04111478
1050,10500000,8289,56.0,4.554856,0.3677559999999999,9.323989,-5.032,0.309,0.05701461
1050,10500000,8290,56.0,4.364666000000001,0.0317169999999999,9.386629,-4.903,0.223,0.06750875
1050,10500000,4450,30.0,5.053156,1.162185,9.890899,-4.999,0.4676,0.05121261
1050,10500000,3170,22.0,4.1097660000000005,0.4833159999999999,8.065259,-4.988,-0.0134,0.05475554
1050,10500000,4451,30.0,4.824556,1.4797950000000002,9.924999,-4.992,0.309,0.05845202
1050,10500000,4452,30.0,4.994316,1.818365,9.839899,-5.05,-0.024,0.0441285
1050,10500000,4132,28.0,6.526826000000001,2.185415,8.086419,-5.308,0.4894,0.06155481
1050,10500000,4453,30.0,5.314736,1.929875,10.034399,-5.025,-0.0424,0.04763979
1050,10500000,8286,56.0,4.320236,1.3258549999999998,8.991149,-5.026,0.1691,0.05827195
1050,10500000,7199,48.0,5.4573160000000005,3.177375,10.601899,-5.106,0.0835,0.07152057
1050,10500000,4447,30.0,5.189666,0.8257450000000001,10.600299,-4.993,0.0192,0.07448605
1050,10500000,8287,56.0,4.543716,1.020555,9.117399,-5.041,0.2705,0.06674351
1050,10500000,7200,48.0,5.264196,2.923985,10.824699,-4.97,-0.5,0.0546135
1050,10500000,4448,30.0,4.8260760000000005,0.8451749999999999,10.445099,-4.952,-0.0124,0.05715384
1050,10500000,8288,56.0,4.351566,0.6818069999999999,9.171469,-5.001,0.2185,0.06455229
1050,10500000,4449,30.0,4.849956000000001,0.866415,10.059499,-5.07,0.0163,0.06269296
1050,10500000,3323,23.0,6.156426000000001,3.563945,5.127329,-4.889,0.001,0.06207207
1050,10500000,3324,23.0,6.289666,3.420075,5.480229,-4.898,0.1448,0.05235313
1050,10500000,3325,23.0,6.6198760000000005,3.237635,5.397229,-4.83,0.1648,0.08617389
1050,10500000,829,6.0,7.827006,0.972545,6.159019,-5.458,0.1888,0.07045732
1050,10500000,3326,23.0,6.752006000000001,2.991995,5.675469,-4.958,0.106,0.10483802
1050,10500000,830,6.0,7.644706,1.214165,5.915869,-5.524,0.2184,0.07646932
1050,10500000,3327,23.0,6.876396000000001,3.179015,5.990459,-4.901,0.1467,0.09669024
1050,10500000,831,6.0,7.304746000000001,1.316745,6.054829,-5.415,0.2245,0.09610931
1050,10500000,4462,30.0,5.825846,3.956145,8.200699,-5.265,0.5402,0.08402951
1050,10500000,4334,29.0,7.359936,2.398035,10.490199,-5.15,0.0772,0.0526986
1050,10500000,686,5.0,6.504386,1.809425,11.767299,-4.936,0.12,0.06950076
1050,10500000,3822,26.0,7.805516,0.992095,11.198599,-5.153,-0.0356,0.08732227
1050,10500000,4335,29.0,7.570586,2.7067650000000003,10.387199,-5.235,0.1726,0.07120369
1050,10500000,3823,26.0,7.505366,0.895085,10.985299,-5.103,-0.0465,0.06934338
1050,10500000,4336,29.0,7.331836,2.930155,10.164299,-5.26,0.2548,0.07986693
1050,10500000,3824,26.0,7.230166,1.1544249999999998,11.029599,-5.098,0.0972,0.059241
1050,10500000,683,5.0,5.513836,1.7591550000000002,11.516799,-4.939,-0.0784,0.06650159
1050,10500000,4076,28.0,5.086056,0.7525350000000001,8.013459,-5.025,-0.2543,0.0473487
1050,10500000,4460,30.0,5.609426,3.596495,8.700299,-5.213,0.5193,0.10084618
1050,10500000,4332,29.0,7.778666,2.167665,10.919599,-5.172,-0.0067,0.06534063
1050,10500000,684,5.0,5.890556,1.912655,11.537699,-4.815,-0.0941,0.06752427
1050,10500000,4461,30.0,5.914846,3.655875,8.441149,-5.175,0.5459,0.09245607
1050,10500000,4333,29.0,7.560036,2.073265,10.614799,-5.195,0.1244,0.05998364
1050,10500000,685,5.0,6.195916,1.6487150000000002,11.586899,-4.911,0.09,0.06526525
1050,10500000,4074,28.0,5.488486,0.661306,8.509609,-5.044,0.306,0.08604698
1050,10500000,4138,28.0,6.388376,0.530075,8.219409,-5.18,-0.0103,0.07099072
1050,10500000,4458,30.0,5.336066000000001,3.232605,9.184889,-5.199,0.4303,0.10032595
1050,10500000,4330,29.0,7.790556,2.429685,11.503599,-5.207,0.0686,0.05894626
1050,10500000,682,5.0,5.241036,2.0335650000000003,11.462799,-4.949,-0.1184,0.06184206
1050,10500000,4075,28.0,5.220836,0.905875,8.349909,-5.034,-0.1473,0.06456051
1050,10500000,4459,30.0,5.634836,3.284815,8.927819,-5.191,0.5331,0.10064161
1050,10500000,4331,29.0,7.568736,2.316465,11.211199,-5.126,0.0343,0.05233348
1050,10500000,1296,9.0,4.214826,2.099495,8.002229,-4.996,0.0059,0.06721262
1050,10500000,2577,18.0,7.594106,3.732975,10.906599,-5.18,0.3336,0.06010295
1050,10500000,6609,45.0,6.911606,2.885215,9.062189,-5.152,0.4523,0.0836563
1050,10500000,1297,9.0,4.153276,1.722925,8.007889,-5.047,-0.0254,0.06201565
1050,10500000,2579,18.0,7.300706,3.4339150000000003,11.402499,-5.163,0.1338,0.04873341
1050,10500000,4627,31.0,7.388506,0.3256559999999999,8.764409,-5.263,0.1036,0.0893854
1050,10500000,6611,45.0,7.0747860000000005,3.3243750000000003,8.608279,-5.189,0.4615,0.07674592
1050,10500000,2580,18.0,7.269816,3.376415,11.791199,-5.049,0.0547,0.04529432
1050,10500000,5116,35.0,4.217446000000001,2.707615,11.065599,-4.778,-0.0231,0.05140185
1050,10500000,2620,18.0,5.640596,1.7695850000000002,8.864509,-5.004,0.3789,0.07381885
1050,10500000,3837,26.0,6.260516,3.614835,11.927799,-4.861,0.0135,0.04539926
1050,10500000,5117,35.0,4.406216000000001,2.539355,10.767399,-4.961,-0.0539,0.05308434
1050,10500000,2621,18.0,5.7368760000000005,1.971515,8.535529,-5.086,0.3493,0.08733258
1050,10500000,2622,18.0,5.4724260000000005,2.248085,8.423819,-5.089,0.3907,0.0967937
1050,10500000,5118,35.0,4.266496,2.657925,10.429199,-5.026,0.1725,0.0500068
1050,10500000,2623,18.0,5.564166,2.504875,8.149059,-5.149,0.3699,0.08147313
1050,10500000,2617,18.0,6.006076,1.0071249999999998,9.380629,-5.143,0.3361,0.08256264
1050,10500000,3834,26.0,6.1668460000000005,2.971645,11.367899,-4.853,-0.0362,0.06726181
1050,10500000,2618,18.0,5.844626,1.3630650000000002,9.308129,-5.03,0.3479,0.0638781
1050,10500000,5114,35.0,4.202456000000001,2.799525,11.738099,-4.771,-0.0637,0.06295083
1050,10500000,5115,35.0,4.346516,2.615025,11.420599,-4.771,-0.0832,0.05371764
1050,10500000,3835,26.0,6.065336,2.984695,11.740599,-4.877,0.0535,0.06455447
1050,10500000,2619,18.0,5.900736,1.486395,8.936129,-5.113,0.2982,0.08128174
1050,10500000,3836,26.0,5.971896,3.3446450000000003,11.877199,-4.918,0.0126,0.05397246
1050,10500000,3702,25.0,4.366556,0.0616519999999999,10.978299,-5.051,-0.0139,0.06069804
1050,10500000,2614,18.0,6.131056,0.419347,10.220299,-5.107,0.3062,0.07745067
1050,10500000,3830,26.0,6.1316060000000006,2.331945,10.622399,-4.961,-0.0071,0.05073273
1050,10500000,2615,18.0,6.108056,0.493708,9.829099,-5.149,0.2526,0.07787917
1050,10500000,3831,26.0,6.2923860000000005,2.690645,10.640199,-5.078,-0.0809,0.05400893
1050,10500000,3832,26.0,6.557746,2.708515,10.938199,-5.035,0.0298,0.04792834
1050,10500000,2616,18.0,5.962306,0.854915,9.748599,-5.143,0.3279,0.0772537
1050,10500000,3833,26.0,6.335476,2.641045,11.273999,-4.836,-0.0911,0.05933003
1050,10500000,7196,48.0,6.002286000000001,3.567615,10.257599,-5.289,0.3475,0.07752383
1050,10500000,4444,30.0,5.7887260000000005,0.54579,11.128799,-5.108,0.1389,0.09491285
1050,10500000,8284,56.0,4.331076,1.994665,8.963089,-5.074,0.124,0.04859173
1050,10500000,7197,48.0,5.765316,3.706515,10.529099,-5.162,0.3557,0.07338188
1050,10500000,4445,30.0,5.575896,0.8668349999999999,11.144399,-5.017,0.0819,0.08772032
1050,10500000,8285,56.0,4.516676,1.660875,9.053629,-5.057,0.1731,0.05290186
1050,10500000,7198,48.0,5.6222460000000005,3.459165,10.796699,-5.023,0.0825,0.08053741
1050,10500000,4446,30.0,5.2140960000000005,0.8568349999999999,10.988399,-4.966,-0.0135,0.07674554
1050,10500000,2582,18.0,7.1964760000000005,2.985695,12.295699,-4.929,-0.0902,0.0563223
1050,10500000,2583,18.0,7.580476,2.919055,12.344299,-4.955,-0.1722,0.06822198
1050,10500000,1624,11.0,7.011556000000001,3.925595,12.957199,-4.831,-0.0627,0.05631152
1050,10500000,2584,18.0,7.696156,2.784425,12.686099,-5.053,-0.1905,0.06957441
1050,10500000,2585,18.0,7.575766000000001,2.445825,12.770199,-4.952,-0.2142,0.06649395
1050,10500000,1626,11.0,7.671696,3.883585,12.924399,-4.877,-0.1075,0.05783826
1050,10500000,2586,18.0,7.657076,2.3502650000000003,13.147099,-5.013,-0.1206,0.08159154
1050,10500000,2587,18.0,7.373846,2.124185,13.301599,-5.0,-0.1941,0.08174568
1050,10500000,7248,49.0,4.463596,0.960235,13.606399,-5.157,0.356,0.06738344
1050,10500000,1232,9.0,4.315346,1.5625049999999998,12.276499,-5.075,0.2089,0.07456608
1050,10500000,7249,49.0,4.594126,1.331315,13.667299,-5.052,0.3339,0.06446944
1050,10500000,4434,30.0,7.850846,0.8559450000000001,13.055399,-5.09,-0.225,0.10207509
1050,10500000,7250,49.0,4.308086,1.564885,13.739599,-5.127,-0.0354,0.06356389
1050,10500000,4436,30.0,7.355446000000001,1.169915,12.708099,-5.055,0.1759,0.0879764
1050,10500000,4437,30.0,7.342296,0.8608250000000001,12.484199,-5.008,0.1235,0.08508183
1050,10500000,4438,30.0,7.039716,0.874775,12.252299,-4.994,0.0988,0.07756048
1050,10500000,1227,9.0,4.137576,0.08876,12.193799,-5.122,0.3206,0.08372425
1050,10500000,1228,9.0,4.1797960000000005,0.451009,12.300699,-5.057,0.2752,0.0913755
1050,10500000,7245,49.0,4.324136,0.1952669999999999,13.668799,-5.176,0.2908,0.07435359
1050,10500000,1229,9.0,4.488436,0.583523,12.101699,-5.027,0.2178,0.08935483
1050,10500000,7246,49.0,4.484536,0.368102,13.356599,-5.103,0.1604,0.0976474
1050,10500000,1230,9.0,4.577166,0.958095,12.179299,-5.003,0.1448,0.08894219
1050,10500000,7247,49.0,4.691896,0.68176,13.436299,-5.072,0.3144,0.09927286
1050,10500000,1231,9.0,4.250876,1.178515,12.209499,-5.077,0.178,0.08555573
1050,10500000,4072,28.0,5.585946,0.1338709999999999,8.871259,-5.083,0.3636,0.08316067
1050,10500000,4456,30.0,5.577986,2.726505,9.518509,-5.159,0.4017,0.08919821
1050,10500000,680,5.0,4.898576,1.7221449999999998,11.002199,-4.905,0.022,0.05046746
1050,10500000,4136,28.0,6.578596,1.124605,8.403379,-5.237,-0.0122,0.07440628
1050,10500000,4073,28.0,5.3294060000000005,0.33318,8.655379,-5.037,0.2431,0.06916706
1050,10500000,4457,30.0,5.259646,2.869635,9.330179,-5.248,0.4045,0.09225784
1050,10500000,681,5.0,4.900126,1.880945,11.350599,-4.94,0.0363,0.06064462
1050,10500000,4137,28.0,6.637656000000001,0.8365649999999999,8.165629,-5.346,-0.0318,0.06616375
1050,10500000,3559,24.0,6.238416,0.2356249999999999,15.179899,-5.366,0.0152,0.08838097
1050,10500000,2024,14.0,6.270726000000001,0.722454,13.421499,-5.229,0.1741,0.06653498
1050,10500000,6440,43.0,5.615386,1.4828549999999998,12.701999,-4.861,0.2051,0.08781543
1050,10500000,3560,24.0,5.9628060000000005,0.4806589999999999,15.037499,-5.295,-0.038,0.07027726
1050,10500000,8552,58.0,4.042116,0.8855049999999999,15.003499,-5.22,0.1785,0.06422751
1050,10500000,3561,24.0,5.994186,0.566291,14.650599,-5.244,-0.0508,0.07057864
1050,10500000,8553,58.0,4.007836,1.263095,15.118199,-5.274,0.1646,0.05319926
1050,10500000,2025,14.0,6.020396,1.0179049999999998,13.468499,-5.045,0.2536,0.06886745
1050,10500000,3557,24.0,6.224166,0.465121,15.800999,-5.294,0.0948,0.07451275
1050,10500000,2022,14.0,5.839786,0.268603,13.610299,-5.094,0.2168,0.07061717
1050,10500000,6438,43.0,5.740766000000001,0.865085,12.473699,-4.988,0.1689,0.08745041
1050,10500000,3558,24.0,6.146616,0.1724589999999999,15.554699,-5.312,0.2423,0.07957616
1050,10500000,2599,18.0,7.152536,0.0037349999999999,13.026599,-5.181,0.3571,0.0874393
1050,10500000,2023,14.0,6.118126,0.364565,13.361799,-5.209,-0.1053,0.0639008
1050,10500000,6439,43.0,5.486856,1.156605,12.521599,-4.882,0.1946,0.09721548
1050,10500000,8551,58.0,4.377116,0.769805,14.843299,-5.265,-0.5,0.0534146
1050,10500000,2593,18.0,6.835086,0.939385,14.469899,-5.222,0.1555,0.06776492
1050,10500000,2594,18.0,6.859646000000001,0.606314,14.262199,-5.303,-0.0431,0.07274773
1050,10500000,6435,43.0,5.261506000000001,0.0253709999999999,12.320499,-5.196,0.198,0.0878976
1050,10500000,2595,18.0,7.228286000000001,0.477112,14.233299,-5.355,-0.1618,0.08654452
1050,10500000,6436,43.0,5.396266000000001,0.349473,12.490099,-5.087,0.1108,0.09359796
1050,10500000,2596,18.0,7.295276,0.1631249999999999,14.002799,-5.395,0.2843,0.09523506
1050,10500000,6437,43.0,5.6148560000000005,0.563383,12.255999,-5.093,0.0627,0.08520617
1050,10500000,2597,18.0,7.115216,0.1896,13.651299,-5.3,0.056,0.09422276
1050,10500000,4337,29.0,7.556636,3.206455,10.031099,-5.203,0.3086,0.08945604
1050,10500000,3825,26.0,6.978796,1.137595,10.734599,-5.093,0.1816,0.07477768
1050,10500000,4338,29.0,7.805226,3.081145,9.758699,-5.151,0.1364,0.08053675
1050,10500000,3826,26.0,6.732996,1.423075,10.754199,-5.089,0.1997,0.07100924
1050,10500000,3827,26.0,6.476196,1.421525,10.464299,-5.061,0.1846,0.07124096
1050,10500000,3828,26.0,6.2101560000000005,1.713075,10.487699,-5.031,0.0936,0.06117974
1050,10500000,2613,18.0,6.407596,0.1964929999999999,10.370899,-5.028,0.0625,0.0776455
1050,10500000,3829,26.0,6.385636,2.066095,10.496699,-5.018,0.0056,0.04887643
1050,10500000,688,5.0,6.673526,2.122875,12.318099,-4.866,0.1243,0.06814039
1050,10500000,8561,58.0,4.561166,2.763665,14.694199,-5.017,-0.1403,0.0645199
1050,10500000,2033,14.0,6.0006260000000005,2.412395,15.364899,-5.035,0.0874,0.08279452
1050,10500000,3569,24.0,4.649456000000001,1.970105,15.522899,-5.248,0.0374,0.08318163
1050,10500000,689,5.0,6.5721560000000006,2.263335,12.660499,-4.895,0.073,0.0880013
1050,10500000,8562,58.0,4.902616,2.925815,14.752199,-4.966,0.0103,0.07457017
1050,10500000,690,5.0,6.353476000000001,2.580635,12.706999,-4.873,0.0774,0.07929782
1050,10500000,3570,24.0,4.974186,2.188275,15.605499,-5.221,0.0569,0.08998275
1050,10500000,6447,43.0,5.018886,3.684345,12.594299,-4.825,-0.0011,0.05929321
1050,10500000,2031,14.0,6.006226,2.171705,14.751399,-5.091,0.0525,0.0839536
1050,10500000,3567,24.0,4.896076,1.9663850000000005,14.917999,-5.11,0.1169,0.06770707
1050,10500000,8559,58.0,4.0098460000000005,2.547645,14.957299,-5.11,-0.2177,0.05833255
1050,10500000,687,5.0,6.385356000000001,1.949965,12.113299,-4.895,0.1266,0.07771201
1050,10500000,8560,58.0,4.313976,2.7868150000000003,14.989999,-5.07,-0.1548,0.06230316
1050,10500000,2032,14.0,6.158016,2.4347950000000003,15.001499,-5.026,0.0778,0.08046473
1050,10500000,3568,24.0,4.762166000000001,1.7472150000000002,15.222199,-5.23,0.1568,0.07391738
1050,10500000,3564,24.0,5.205356,1.1772649999999998,14.403799,-5.168,0.1757,0.06268669
1050,10500000,6444,43.0,5.375186,2.765515,12.557799,-4.932,-0.0218,0.06499215
1050,10500000,2029,14.0,5.999606,1.905055,14.133299,-5.107,-0.0153,0.08004713
1050,10500000,3565,24.0,5.226876,1.4758749999999998,14.664099,-5.15,0.0903,0.06806112
1050,10500000,6445,43.0,5.076956,3.027715,12.575799,-4.73,-0.1559,0.06145492
1050,10500000,6446,43.0,5.197726,3.377105,12.426399,-4.823,-0.0214,0.05520313
1050,10500000,2030,14.0,6.0913260000000005,2.229705,14.363499,-5.1,0.0206,0.07769369
1050,10500000,3566,24.0,4.961976,1.7618750000000003,14.593099,-5.104,0.0587,0.05676831
1050,10500000,5119,35.0,4.240786,3.039845,10.373999,-5.033,0.3276,0.08830201
1050,10500000,4435,30.0,7.514726,1.075835,13.057699,-5.067,-0.177,0.09355986
1050,10500000,7251,49.0,4.093266,1.4657049999999998,14.062799,-5.195,0.0253,0.05010634
1050,10500000,8320,56.0,7.833716,1.4408949999999998,15.034699,-5.251,0.0592,0.07905568
1050,10500000,5056,34.0,5.806606,1.4656349999999998,15.859298999999998,-5.257,-0.117,0.09730093
1050,10500000,8321,56.0,7.971826000000001,1.790175,15.136499,-5.109,0.1467,0.07936356
1050,10500000,5057,34.0,5.471686,1.289535,15.882299,-5.21,0.4152,0.08096976
1050,10500000,8322,56.0,7.953496,2.0938250000000003,14.863099,-5.018,0.1412,0.07639303
1050,10500000,5112,35.0,4.1328260000000006,2.7752250000000003,12.395099,-4.854,0.1044,0.06993291
1050,10500000,8249,55.0,4.645226,2.760605,13.661799,-4.87,-0.1065,0.07184753
1050,10500000,697,5.0,6.905566,3.657005,14.305399,-4.881,0.1382,0.08137375
1050,10500000,5049,34.0,7.286726000000001,2.652005,15.625399,-4.969,0.066,0.0676907
1050,10500000,5113,35.0,4.328776,2.655905,12.084299,-4.857,-0.1542,0.08008366
1050,10500000,698,5.0,7.228046,3.775185000000001,14.498699,-4.902,-0.1286,0.09231919
1050,10500000,8250,55.0,4.424406,2.499885,13.467299,-4.884,-0.5,0.07129948
1050,10500000,5050,34.0,7.090466,2.330735,15.467699,-5.032,0.2027,0.08648949
1050,10500000,8247,55.0,5.147356,3.1109750000000003,13.722699,-4.865,0.0076,0.05940784
1050,10500000,5111,35.0,4.145086,3.171365,12.425199,-4.722,0.082,0.06163661
1050,10500000,695,5.0,6.521086,3.127975,14.216199,-4.903,0.1304,0.08907942
1050,10500000,5047,34.0,7.210546,3.262475,15.854199,-5.032,-0.0221,0.07884174
1050,10500000,8568,58.0,6.323516000000001,3.767335,15.149099,-4.963,0.1084,0.07767679
1050,10500000,8248,55.0,4.966716,2.858565,13.494099,-4.871,-0.0894,0.06995528
1050,10500000,696,5.0,6.762946,3.3108150000000003,14.458399,-4.915,0.2214,0.06408829
1050,10500000,5048,34.0,7.066166,2.897815,15.832699,-5.042,-0.0719,0.06818557
1050,10500000,5108,35.0,4.244826000000001,3.698715,13.106999,-4.765,0.1396,0.06644469
1050,10500000,8245,55.0,5.7132060000000005,3.483115,13.802899,-4.74,0.1883,0.05918093
1050,10500000,8565,58.0,5.352266,3.415285,15.242899,-5.113,0.1719,0.09987417
1050,10500000,693,5.0,6.4203660000000005,2.829775,13.674599,-4.88,0.0314,0.08438194
1050,10500000,8566,58.0,5.690696,3.620255,15.323999,-5.12,-0.1828,0.10078409
1050,10500000,8246,55.0,5.521596000000001,3.194795,13.596599,-4.823,0.0342,0.07165885
1050,10500000,694,5.0,6.704646,2.954195,13.912099,-4.928,0.0532,0.0745356
1050,10500000,8567,58.0,5.982876,3.586285,15.053499,-4.994,-0.1908,0.08254041
1050,10500000,1628,11.0,7.963016,3.757555,12.393099,-4.907,-0.0435,0.06862309
1050,10500000,2588,18.0,7.390406,2.083265,13.682799,-5.063,-0.1924,0.08201157
1050,10500000,2013,14.0,4.804426,0.0195059999999999,15.936399,-5.174,0.1727,0.06385883
1050,10500000,2589,18.0,7.0954060000000005,1.902515,13.856799,-5.035,-0.1282,0.08965034
1050,10500000,2590,18.0,7.162166,1.854725,14.243299,-5.009,-0.0622,0.07984423
1050,10500000,2015,14.0,4.706836,0.0697999999999999,15.298299,-5.335,0.1349,0.07625682
1050,10500000,2591,18.0,6.947426,1.583545,14.421199,-5.075,0.1739,0.09053938
1050,10500000,2592,18.0,7.036156,1.220945,14.294499,-5.137,0.1897,0.07174921
1050,10500000,7042,47.0,4.457696,4.885465,1.247179,-4.878,-0.1392,0.08423301
1050,10500000,2050,14.0,5.307616,4.284295,2.769339,-4.962,0.3843,0.07063812
1050,10500000,8579,58.0,7.300096,6.704055,0.060159,-4.871,0.1681,0.09445328
1050,10500000,3779,26.0,5.943036,6.417485,3.893709,-4.882,0.0116,0.06107875
1050,10500000,7811,53.0,6.424856,4.892405,1.294289,-4.972,0.2281,0.08180749
1050,10500000,2051,14.0,5.101476,4.610035,2.699919,-4.977,0.348,0.07190153
1050,10500000,7043,47.0,4.091176,4.970335,1.158379,-4.92,-0.1382,0.07982312
1050,10500000,8580,58.0,7.516056,7.030405,0.0808869999999999,-4.901,0.2458,0.10618855
1050,10500000,3584,24.0,4.265836,4.246005,2.131589,-5.027,-0.0592,0.08592079
1050,10500000,7809,53.0,6.211136000000001,4.995195,0.6835960000000001,-4.954,0.1363,0.08640867
1050,10500000,7041,47.0,4.6951860000000005,4.830855,0.952169,-4.931,-0.1655,0.09039337
1050,10500000,2049,14.0,5.210286,4.1116850000000005,3.097679,-4.957,0.2943,0.0675712
1050,10500000,3585,24.0,4.5000160000000005,4.134055,1.832379,-4.945,-0.0599,0.0853552
1050,10500000,3074,21.0,7.955115999999999,7.707705,3.890639,-4.939,0.0496,0.08179644
1050,10500000,3778,26.0,5.591386,6.5399650000000005,3.966389,-4.969,-0.1221,0.06688957
1050,10500000,7810,53.0,6.302786,4.732995,0.954689,-4.926,0.2127,0.07237614
1050,10500000,5054,34.0,6.326306000000001,1.575595,15.449299,-5.256,-0.2296,0.09106006
1050,10500000,3838,26.0,6.152696000000001,3.975605,12.005099,-4.96,-0.1076,0.03618439
1050,10500000,5055,34.0,6.002496,1.375455,15.525199,-5.28,-0.0704,0.08451691
1050,10500000,4500,30.0,4.700756,5.994375,0.496672,-5.022,-0.5,0.07256547
1050,10500000,7508,51.0,6.154396,7.805505,1.609959,-5.015,-0.0188,0.07594701
1050,10500000,7616,51.0,4.018166,7.698315,0.1195109999999999,-5.214,-0.0337,0.10716054
1050,10500000,7808,53.0,6.094146,4.795425,0.3660549999999999,-4.997,0.1075,0.09761836
1050,10500000,7040,47.0,5.064326,4.779565,1.034659,-4.944,0.1,0.08240304
1050,10500000,6441,43.0,5.381956000000001,1.800665,12.650499,-4.831,0.121,0.08840405
1050,10500000,3562,24.0,5.792806000000001,0.8748049999999999,14.500199,-5.117,-0.2346,0.07156865
1050,10500000,2026,14.0,6.170916,1.3608250000000002,13.571099,-5.077,0.216,0.06795443
1050,10500000,6442,43.0,5.528706000000001,2.156345,12.681799,-4.845,0.0198,0.08630809
1050,10500000,3563,24.0,5.414536,0.857355,14.520099,-5.198,-0.1914,0.06650806
1050,10500000,2027,14.0,5.906186,1.646235,13.576799,-5.07,0.2691,0.08355989
1050,10500000,6443,43.0,5.258726,2.399675,12.551499,-4.861,-0.037,0.08011414
1050,10500000,2028,14.0,6.010586,1.975955,13.759499,-5.071,0.0693,0.0771703
1050,10500000,2062,14.0,6.0701860000000005,6.515925,0.0025,-4.868,0.1294,0.08959291
1050,10500000,7502,51.0,6.2679160000000005,6.077615,1.848429,-4.872,-0.1599,0.09200508
1050,10500000,4494,30.0,4.110486,6.468365,2.304339,-5.08,-0.1866,0.08857404
1050,10500000,7503,51.0,6.257816,6.348685,2.114359,-4.906,-0.1232,0.06832661
1050,10500000,4495,30.0,3.988846,6.360825,1.944989,-5.077,-0.1332,0.08274431
1050,10500000,7504,51.0,6.283856,6.715575,1.979159,-5.04,-0.096,0.06990373
1050,10500000,4496,30.0,4.261826,6.196465,1.713059,-4.98,-0.1099,0.08066409
1050,10500000,4817,33.0,7.961165999999999,6.473205,0.61002,-4.72,0.0884,0.1076344
1050,10500000,7817,53.0,6.604166,4.046975,2.733419,-4.88,0.1932,0.06241114
1050,10500000,4490,30.0,4.209536,6.6112150000000005,3.390519,-5.078,0.4181,0.08114791
1050,10500000,2058,14.0,5.584486,5.831065,0.974169,-4.859,-0.0071,0.08710889
1050,10500000,2059,14.0,5.910566,5.957885,0.7907490000000001,-4.838,-0.0275,0.09950884
