step,t,atom_id,mol,x,y,z,ent,p2,q2,q4,q6,q8,q10,v,nfaces,h,ent_category,S_band1,S_band2,S_band3,S_band4,S_band5,S_band6
3600,36000000,2277,16,15.466946,0.562781,0.708631,-8.32,0.1839,0.0196734613519937,0.163730725970559,0.298958834924547,0.110692303530486,0.0973004953652,0.393544,14,-3.88995090909091,1,-6.62366666666667,-10.7933333333333,-8.656,-8.97784,-8.79945945945946,-8.75229824561404
3600,36000000,2278,16,0.0229939999999999,0.27194,0.878511,-8.082,0.142,0.020893616628752,0.169934501582844,0.297820334934425,0.105449708773838,0.0996695745775035,0.357393,13,-4.427802,1,-11.0255,-7.392,-8.8598,-8.26052380952381,-7.74895,-7.94182142857143
3600,36000000,2279,16,0.244249,0.077018,0.598091,-7.805,0.2996,0.0250506435276869,0.174557394781769,0.296172798312947,0.102793794755199,0.0988885310218489,0.411279,15,-4.05548958333333,1,-5.479,-9.23825,-8.38192307692308,-7.522,-7.78111111111111,-7.61349056603774
3600,36000000,2280,16,0.439582,15.386691,0.716691,-7.474,0.3286,0.0246844651001091,0.174066059585717,0.287137789762456,0.0989630905050917,0.0999455642053259,0.354585,13,-3.23617058823529,1,-8.097,-6.6,-7.272875,-7.56956521739131,-6.95624137931034,-6.99476363636364
3600,36000000,2281,16,0.715216,15.253991,0.480335,-7.244,0.6808,0.0199001060417502,0.168105172020152,0.286748095367399,0.0934175910108668,0.0964328321040228,0.39652,13,-2.62068571428571,1,-5.973,-8.12366666666667,-6.64494117647059,-7.11468181818182,-7.0448275862069,-7.10754716981132
3600,36000000,2282,16,0.918996,14.947091,0.637651,-6.934,0.6055,0.0145389210864509,0.157773170776829,0.26089327160814,0.0951995444651489,0.0918031627968428,0.360812,14,-2.03410961538462,1,-6.971,-5.78283333333333,-6.64128571428571,-6.90166666666667,-6.35531034482759,-7.17540740740741
3600,36000000,2283,16,1.157406,14.781491,0.375186,-6.861,0.5047,0.0123161299257931,0.142699674169784,0.249999856100504,0.0867899273255273,0.080305513012466,0.401218,15,-1.48775555555556,1,-6.55025,-5.832,-6.336,-6.53338461538462,-6.51896,-7.19953571428571
3600,36000000,2284,16,1.283416,14.440491,0.493658,-6.748,0.4131,0.0251559759088742,0.14792697112583,0.231400404121231,0.0900965761036586,0.085387412489451,0.40865,11,-1.33329454545455,1,-5.15,-6.20016666666667,-6.201125,-6.01730434782609,-6.5710625,-6.76322448979592
3600,36000000,2285,16,1.495436,14.251691,0.226311,-6.705,0.384,0.0219083491982685,0.117954851898788,0.204445103981606,0.0805029858627484,0.0648208410181719,0.431722,14,-0.799016129032258,1,-5.34675,-5.7375,-6.19842857142857,-5.8358,-7.11952380952381,-6.85794230769231
3600,36000000,2286,16,1.624686,13.905491,0.358108,-6.402,0.2695,0.045625601559809,0.0983260137775939,0.14793061414542,0.0651991814311968,0.0600851740905913,0.560488,19,-0.681857575757576,1,-5.3195,-4.72175,-5.79342857142857,-6.2295,-6.49621875,-6.46298245614035
3600,36000000,2287,16,1.840446,13.747191,0.071444,-6.266,0.217,0.042800138893369,0.0827774028491128,0.119064162090383,0.0549689301929991,0.0493793708358053,0.424975,16,-0.803774603174603,1,-5.27866666666667,-6.161,-5.76304347826087,-6.34675862068966,-6.47812121212121,-6.07409615384615
3600,36000000,2288,16,1.944656,13.375591,0.162793,-6.133,-0.0284,0.0422278403383879,0.060535621011441,0.0966358713480181,0.0514677281311371,0.0492943812849343,0.465054,15,0.533288888888889,1,-5.6885,-5.3134,-6.13515384615385,-6.34094444444444,-6.07822222222222,-6.05946153846154
3600,36000000,2289,16,2.155276,13.216491,15.517491,-6.092,-0.0115,0.0319319415246123,0.081362676705742,0.0876301526340776,0.042088216260899,0.0431848564011399,0.365904,13,0.910079661016949,1,-6.1095,-6.34925,-6.60231578947369,-5.95655,-5.96154545454546,-5.93319642857143
3600,36000000,2290,16,2.115526,12.821591,15.520491,-6.114,-0.0233,0.0388701457034371,0.0926214243107557,0.0642578751670021,0.0414802416248435,0.0394828047410573,0.422425,14,1.925834375,1,-7.431,-6.1135,-6.7915,-5.57569230769231,-6.0919512195122,-6.02946153846154
3600,36000000,2291,16,2.328786,12.656491,15.234791,-6.159,-0.0411,0.0301699784646716,0.0971639959518824,0.0665514069160063,0.040314049188262,0.0417184503713173,0.388972,19,2.28356515151515,1,-6.8505,-7.36283333333333,-6.39707142857143,-5.873,-5.86529411764706,-6.02998113207547
3600,36000000,2292,16,2.283716,12.270391,15.179291,-6.174,-0.0471,0.0404653641241249,0.105586486130129,0.052527849352198,0.0356217332824539,0.0404352001664526,0.435151,18,2.356290625,1,-6.39675,-6.385,-6.464875,-5.86125,-5.86909677419355,-6.25573134328358
3600,36000000,2293,16,2.510786,12.126891,14.887491,-6.155,-0.0806,0.0458718759438158,0.10471838155045,0.0584065068321891,0.0382702287101087,0.038750643734789,0.405969,17,1.98177118644068,1,-7.1255,-5.47971428571429,-6.55891304347826,-6.20433333333333,-5.91791891891892,-6.20177966101695
3600,36000000,2294,16,2.409756,12.225191,14.518491,-6.096,-0.1073,0.0493228559311512,0.0987244845696747,0.0559396800646597,0.0252126617629198,0.0361493298257262,0.45143,16,2.52342857142857,1,-6.4194,-6.8945,-6.09053846153846,-6.37242857142857,-5.61946153846154,-6.09798214285714
3600,36000000,2295,16,2.677866,12.133491,14.233791,-6.106,-0.1571,0.0416795276849341,0.108927114178652,0.0449201579534624,0.034192355158141,0.0564422734751126,0.442843,16,2.90571451612903,1,-5.902,-5.58066666666667,-6.60033333333333,-6.26670833333333,-5.84982926829268,-5.95315254237288
3600,36000000,2296,16,2.617986,12.317491,13.898691,-6.105,0.2402,0.0621589607848244,0.120552985143318,0.0677913736934368,0.0382641529893411,0.0516941511914247,0.531643,15,3.21335441176471,1,-5.923,-5.8288,-6.61560869565217,-6.0378275862069,-5.784825,-5.95625806451613
3600,36000000,2297,16,2.262556,12.188591,13.799191,-5.901,0.0817,0.0679718440252889,0.14261477284004,0.0665697466127537,0.0399221827337012,0.0447810116791195,0.400517,13,3.001248,1,-5.8374,-6.5542,-5.84495,-6.06494117647059,-5.97402325581395,-6.07814285714286
3600,36000000,2298,16,2.140456,12.240991,13.416291,-5.827,0.0713,0.0716920611488243,0.127170396499832,0.085220747072846,0.0394994502960968,0.0440501436094644,0.586512,20,3.89296153846154,1,-5.6745,-6.45175,-5.666875,-5.92347222222222,-5.99332432432433,-6.06849056603774
3600,36000000,2299,16,2.118906,12.616091,13.299491,-5.908,-0.0557,0.0927991906025204,0.111430837890443,0.0812400192067798,0.0424641112877237,0.0378153075456699,0.469839,15,3.78727692307692,1,-5.872,-5.70633333333333,-5.961,-5.77021621621622,-5.79108571428572,-6.2111186440678
3600,36000000,2300,16,1.861216,12.810491,13.510191,-5.969,0.0572,0.0841704482350509,0.151031845003906,0.0903265889014206,0.0568424783176678,0.0506320195167878,0.459756,15,3.78901392405063,1,-5.77475,-4.84216666666667,-6.1687619047619,-5.90181818181818,-5.89028571428571,-6.07332608695652
3600,36000000,2301,16,1.887016,13.191991,13.403091,-6.056,-0.0098,0.0518682025484893,0.114338997915725,0.091917609229,0.0392194693631641,0.037281390931782,0.506248,15,3.73513888888889,1,-5.6685,-5.2656,-5.93625925925926,-6.16061538461538,-5.963775,-6.08290909090909
3600,36000000,2302,16,1.708356,13.445591,13.645691,-6.198,-0.0281,0.0526669895859349,0.122756534587522,0.1067827216433,0.048355846292935,0.0404427637297183,0.410217,13,2.98534342105263,1,-5.7365,-6.21328571428571,-5.82604761904762,-6.08432352941177,-6.54344444444444,-5.9735
3600,36000000,2303,16,1.798786,13.822591,13.622391,-6.316,0.0042,0.0232459390042066,0.105014946207844,0.135719041418029,0.0380077359727157,0.0440531064538051,0.556202,17,2.47504,1,-5.277,-5.8152,-6.48046153846154,-5.90926666666667,-6.48641025641026,-6.24810416666667
3600,36000000,2304,16,1.590996,14.088691,13.838891,-6.462,0.2815,0.0103402497039487,0.09142480063795,0.171819475010086,0.0443303971248232,0.0470761909789918,0.438441,17,1.35542089552239,1,-4.416,-6.921,-6.56911111111111,-5.890875,-6.81217142857143,-6.33636363636364
3600,36000000,2305,16,1.621526,14.474891,13.772591,-6.544,0.3714,0.0196891500958499,0.117234580356656,0.194656582098163,0.0598734653315349,0.0632018744640035,0.396601,13,-0.288133846153846,1,-5.62925,-7.10288888888889,-6.51080952380952,-6.13856,-6.5006052631579,-6.40103773584906
3600,36000000,2306,16,1.409806,14.655591,14.037691,-6.865,0.5206,0.0205560606000116,0.127614800878369,0.221191329668936,0.0656906754898039,0.0553469515992282,0.345672,15,-0.445645161290322,1,-5.7215,-6.58585714285714,-6.81929166666667,-6.4431,-6.68433333333333,-6.644359375
3600,36000000,2307,16,1.052626,14.748291,13.898891,-7.072,0.5824,0.0251649744085964,0.156584689111484,0.269473099587198,0.0765074220785179,0.0630840364468611,0.446173,14,-0.776746774193548,1,-5.63325,-6.48133333333334,-6.76661538461539,-6.60705,-6.85065517241379,-6.79184745762712
3600,36000000,2308,16,0.859866,14.996691,14.130891,-7.382,0.6813,0.0215092445610621,0.158581820218512,0.2809431596024,0.0836084928662888,0.0680056176021091,0.381529,16,-1.55637777777778,1,-7.3685,-6.76214285714286,-6.44005555555556,-7.1224,-7.37367857142857,-7.21389230769231
3600,36000000,2309,16,0.537086,15.178391,13.984891,-7.552,0.6965,0.0152701231053924,0.173648406371417,0.293892497641913,0.0963527179624531,0.0854530645919196,0.397654,13,-2.0441262295082,1,-6.958,-7.4262,-6.67685,-6.94748,-7.86104,-7.6175737704918
3600,36000000,2310,16,0.382287,15.479891,14.187391,-7.806,0.3443,0.0145207827717856,0.172265508529827,0.302001902742839,0.100977327224722,0.0900046997696039,0.35867,17,-2.73124210526316,1,-7.978,-8.2545,-6.96311764705882,-7.2288,-8.00653846153846,-7.83741791044776
3600,36000000,2311,16,0.096273,0.036472,14.015191,-7.934,0.3421,0.0125577619674248,0.177089679076237,0.307952706590555,0.111476217060023,0.100344148927056,0.378379,15,-4.84892037037037,1,-7.4005,-8.0266,-8.272,-8.45584615384616,-7.94941666666667,-7.99
3600,36000000,2312,16,0.0100549999999999,0.346355,14.227691,-8.128,0.0775,0.0097348900258343,0.173483150814908,0.304027348375595,0.117012796075168,0.102457371462998,0.360038,16,-5.15262586206897,1,-8.849,-8.07271428571429,-8.63847058823529,-8.25046153846154,-8.81866666666667,-7.90378571428572
3600,36000000,2313,16,15.333746,0.545351,14.061391,-8.161,0.1279,0.0110057549995136,0.173393573499648,0.312511169998849,0.119028753860875,0.104904598253252,0.39005,16,-5.8917078125,1,-9.426,-10.1606,-8.84289473684211,-8.54192307692308,-7.9052,-8.34975
3600,36000000,2314,16,15.213546,0.857821,14.269091,-8.554,0.7167,0.0139795226941177,0.182586500551029,0.310933034914495,0.116483983977185,0.113655743154969,0.399485,15,-5.85589047619048,1,-8.504,-8.23825,-9.14937037037037,-8.16409523809524,-8.59774285714286,-8.7014126984127
3600,36000000,2315,16,15.042046,1.145721,14.076391,-8.626,0.7915,0.0156483947687508,0.175750967294502,0.311161815590122,0.121240575643593,0.112761068123417,0.376481,15,-6.0859578125,1,-9.5095,-9.353,-9.08441666666667,-8.12213636363637,-9.0020243902439,-8.75875
3600,36000000,2316,16,14.861046,1.364281,14.337491,-8.845,0.7995,0.0202248419719479,0.175941267075945,0.300500282285467,0.111631043356279,0.105427204741986,0.416397,15,-6.4752447761194,1,-8.51875,-8.8768,-8.85413793103449,-8.96842105263158,-8.84155555555555,-8.98047058823529
3600,36000000,2317,16,14.632446,1.640861,14.177891,-8.911,0.7933,0.021522583229661,0.167228409906845,0.301082115423757,0.116462494873839,0.102960027445257,0.382116,14,-6.68900277777778,1,-9.0155,-9.92214285714286,-8.72846428571429,-9.07468181818182,-9.28675,-9.01240740740741
3600,36000000,2318,16,14.509346,1.908461,14.435791,-9.106,0.8542,0.0214319720662908,0.167237488645438,0.298688011453079,0.113896805553484,0.102307670646095,0.38819,17,-6.68632957746479,1,-9.68525,-8.638,-9.269,-9.50122727272727,-8.96434146341463,-9.3169696969697
3600,36000000,2319,16,14.207446,2.114801,14.295691,-9.289,0.9115,0.0228791758358309,0.162539244801575,0.301032990373987,0.117001565058349,0.100010305771352,0.375656,13,-6.11991666666667,1,-9.605,-9.09814285714286,-8.9263,-9.69695652173913,-9.30958823529412,-9.06521818181818
3600,36000000,2320,16,14.046346,2.385831,14.532691,-9.439,0.8897,0.0235670984553468,0.163970896084006,0.303070593185428,0.119039916460796,0.101621540771813,0.365863,17,-5.62087564102564,1,-10.57,-8.64990909090909,-9.39340740740741,-9.16395652173913,-9.32197727272727,-9.74216666666667
3600,36000000,2321,16,13.748646,2.582631,14.359891,-9.533,0.9111,0.0211171689601964,0.165444622805164,0.305454700633553,0.119457890014907,0.105112915622841,0.388267,17,-5.2047175,1,-10.90025,-9.07828571428571,-9.01539393939394,-9.51171428571429,-9.4825,-9.11427450980392
3600,36000000,2322,16,13.559546,2.826921,14.596391,-9.572,0.9214,0.0212780186241837,0.168416997091325,0.30934911177406,0.119784104209962,0.105918760146971,0.353601,15,-4.65766447368421,1,-11.689,-9.40683333333333,-9.419125,-8.64003846153846,-9.39887719298245,-9.84304918032787
3600,36000000,2323,16,13.291446,3.033871,14.415391,-9.519,0.9254,0.0223759610934292,0.169920095123222,0.319185645752052,0.121867753492795,0.108320406830873,0.37218,17,-4.56524444444445,1,-11.6215,-9.803,-9.52975862068965,-8.84445833333333,-9.23073214285714,-9.72175806451613
3600,36000000,2324,16,13.103946,3.283231,14.660791,-9.513,0.8875,0.0228191622807902,0.170620847054783,0.319278204815767,0.122934208202102,0.107055798634575,0.361645,16,-4.17791447368421,1,-11.9083333333333,-9.83833333333333,-9.60140909090909,-8.76542307692308,-9.25440384615385,-9.79017333333333
3600,36000000,2325,16,12.894546,3.505431,14.441891,-9.552,0.8646,0.0242197592990899,0.171525998570211,0.323674077728781,0.119527531423854,0.107874305748759,0.370931,16,-3.86646438356164,1,-11.6613333333333,-9.61555555555555,-9.42935714285714,-10.0723684210526,-8.90601639344262,-9.74553623188406
3600,36000000,2326,16,12.685046,3.768741,14.630991,-9.561,0.8925,0.0220678685148792,0.171699403070788,0.317992460522355,0.118071616644412,0.107728975018001,0.357477,15,-3.41741621621622,1,-11.1613333333333,-9.2013,-9.75412,-9.17630434782609,-9.01543396226415,-9.92670512820513
3600,36000000,2327,16,12.447546,4.018781,14.490991,-9.634,0.8759,0.0215700808261176,0.169949860937251,0.313820307744721,0.117817055824071,0.105265490968949,0.387033,19,-3.22603857142857,1,-10.556,-9.38816666666666,-9.41586363636364,-9.5492380952381,-9.19382258064516,-9.80533823529412
3600,36000000,2328,16,12.259246,4.223591,14.758791,-9.526,0.8882,0.0222923735852749,0.174367705013846,0.315118936460346,0.117187800732441,0.106614105448193,0.38564,15,-3.12818591549296,1,-11.0015,-9.2256,-9.51035,-9.18992857142857,-9.27820408163265,-9.60558441558442
3600,36000000,2329,16,12.032846,4.505781,14.588391,-9.441,0.9183,0.0219548116514585,0.172991879257703,0.308529644265,0.116507730831163,0.102337533286603,0.387241,17,-2.60378235294118,1,-10.25375,-9.76977777777778,-8.74813043478261,-9.69273913043478,-9.1472641509434,-9.44229577464789
3600,36000000,2330,16,11.813746,4.748971,14.819791,-9.294,0.9155,0.0183669037660891,0.184026429324844,0.307763806866672,0.117648222480443,0.108786202726698,0.389515,15,-2.78918805970149,1,-10.53775,-9.070875,-8.85383333333333,-9.04068,-9.40073469387755,-9.26565789473684
3600,36000000,2331,16,11.602846,5.025421,14.639191,-9.0,0.9338,0.0211793940213897,0.178930995264016,0.292032179077095,0.112005218116052,0.0999850809547656,0.422053,18,-2.74129583333333,1,-11.0525,-8.756625,-8.64891304347826,-9.03882608695652,-9.14483673469388,-8.84231081081081
3600,36000000,2332,16,11.464646,5.300111,14.872191,-8.88,0.9422,0.0228633824359827,0.189923024788406,0.299149742439886,0.114508275226052,0.107434981278252,0.395215,13,-2.90725571428571,1,-10.19925,-8.51728571428571,-8.49165217391304,-8.52407692307692,-8.72665853658537,-9.223725
3600,36000000,2333,16,11.234946,5.578141,14.712091,-8.612,0.9631,0.0189272603671057,0.19055269102784,0.281504303249906,0.114898457322061,0.105604626481261,0.425854,18,-2.74654202898551,1,-10.05875,-9.45644444444444,-7.46557142857143,-8.90965,-8.363,-8.85356338028169
3600,36000000,2334,16,11.130146,5.855301,14.960991,-8.425,0.9625,0.0248998209234,0.19849912795108,0.291224814745828,0.112099415632337,0.109822846864937,0.404527,14,-2.97475362318841,1,-11.0095,-7.27085714285714,-8.16910526315789,-8.233,-8.32189743589744,-8.42116666666667
3600,36000000,2335,16,10.901646,6.130951,14.790791,-8.026,0.9442,0.0214060942947949,0.192138783604306,0.278048051787298,0.105389928361558,0.105935751164968,0.402515,14,-2.64713484848485,1,-10.79325,-8.11433333333334,-7.54165,-8.491625,-7.57767441860465,-8.1386301369863
3600,36000000,2336,16,10.752446,6.356631,15.082291,-7.755,0.9057,0.0185555507539607,0.187376806077499,0.278130580861506,0.106000792946815,0.102368276420487,0.426345,14,-3.02797076923077,1,-8.739,-8.1535,-7.97505263157895,-8.07859259259259,-7.27929545454546,-7.34985714285714
3600,36000000,2337,16,10.595046,6.690271,14.938291,-7.419,0.8581,0.0170462391287632,0.166850146715995,0.254698473906589,0.0875002961689546,0.0873834422707046,0.393652,16,-2.23025079365079,1,-9.05875,-7.42275,-8.013,-7.813,-6.90263461538462,-7.24740298507463
3600,36000000,2338,16,10.382046,6.896761,15.200091,-7.307,0.7581,0.0306862204493201,0.163482260501632,0.245559409920139,0.0802807284652624,0.0816851698710655,0.446438,16,-1.89889538461538,1,-9.4505,-7.81666666666667,-7.53275,-7.20976923076923,-6.70109090909091,-7.52295384615385
3600,36000000,2339,16,10.182846,7.200011,15.048391,-7.112,0.6029,0.0253381943232708,0.122159359919294,0.183239667722252,0.0604444098852708,0.0586941314625851,0.409154,14,-1.12805625,1,-7.68525,-7.76077777777778,-6.85427777777778,-6.69579166666667,-6.99228260869565,-6.79575806451613
3600,36000000,2340,16,9.916846,7.380711,15.286091,-6.764,0.5187,0.0273196276659526,0.0929089608938049,0.129253661067712,0.0472453018419979,0.0485255283382467,0.450365,16,-0.7546171875,1,-6.65325,-7.37566666666667,-6.67674074074074,-7.06123809523809,-6.73536842105263,-6.87559701492537
3600,36000000,2341,16,9.655746,7.595191,15.073191,-6.5,0.3559,0.0242685164180866,0.0844725804089508,0.108857292534897,0.0487971679802179,0.0488572983548645,0.378809,16,-0.312605263157895,1,-6.24,-5.54066666666667,-7.07026315789474,-6.93625,-6.3381186440678,-6.54616326530612
3600,36000000,2342,16,9.313696,7.709001,15.248191,-6.157,-0.1963,0.0292448461666513,0.0880316428622148,0.0960632834194337,0.049240057263685,0.0478763805484789,0.460263,18,0.731581538461539,1,-6.38775,-5.1272,-5.7218,-6.68905714285714,-6.49914285714286,-6.11348
3600,36000000,2343,16,9.067296,7.415391,15.296491,-6.326,-0.1831,0.0345823646718825,0.0953224003484228,0.106993483969741,0.0434250199042771,0.0495628610805627,0.405993,14,0.0285476923076925,1,-5.78566666666667,-6.5805,-5.6734,-6.44852777777778,-6.4296,-6.41016666666667
3600,36000000,2344,16,8.749686,7.529431,15.491091,-6.306,0.0137,0.0382402417611246,0.0854785189668578,0.0882131108254059,0.04149590930499,0.0466093698117038,0.686844,19,0.4458375,1,-4.2355,-5.46533333333333,-5.69475,-6.11022580645161,-6.67038461538462,-6.23467142857143
3600,36000000,2345,16,8.848256,7.562071,0.229306,-6.213,-0.0137,0.0346724550376235,0.0927439784819789,0.0888191781378342,0.0445081013090157,0.0548117817331045,0.478807,18,1.1006358490566,1,-7.686,-6.55814285714286,-6.2665625,-5.61291666666667,-6.24435135135135,-6.257725
3600,36000000,2346,16,8.957876,7.221511,0.398322,-6.26,0.2525,0.0197373261136588,0.107362188298097,0.116508855777401,0.0439818171607427,0.0627057035466569,0.389486,17,0.146894915254237,1,-6.62233333333333,-7.1995,-6.06889473684211,-5.88940909090909,-6.48354838709677,-6.31130588235294
3600,36000000,2347,16,9.150926,7.266611,0.745631,-6.244,0.2727,0.0191883897113688,0.106494084857852,0.119450596731214,0.0453689666246594,0.0582393627805526,0.396091,12,0.623591379310345,1,-6.35166666666667,-6.93283333333333,-5.75986363636364,-6.49060869565218,-6.19657575757576,-6.26325352112676
3600,36000000,2348,16,9.348076,6.963201,0.865571,-6.478,0.4295,0.0242465461763943,0.121307231169598,0.150610317403742,0.0559563866522455,0.0610504657087706,0.459699,17,0.123547692307692,1,-8.189,-6.658,-6.06957894736842,-6.83796,-6.068375,-6.31922033898305
3600,36000000,2349,16,9.575746,6.789561,0.590031,-6.651,0.5156,0.0256332140220995,0.124103944501246,0.165282439173675,0.0577685430877631,0.0564551308385583,0.399351,17,-0.3734421875,1,-8.81066666666667,-4.728,-7.2888,-6.98246153846154,-6.55705128205128,-6.36701694915254
3600,36000000,2350,16,9.751546,6.476751,0.719431,-6.887,0.6413,0.0315024330192521,0.161374300601913,0.216751864533418,0.0757010974437016,0.0669099419858501,0.399979,13,-1.13555857142857,1,-7.35333333333333,-7.65171428571429,-7.39139130434783,-7.23319047619048,-6.50341860465116,-6.85163235294118
3600,36000000,2351,16,9.947446,6.283431,0.448756,-7.385,0.6892,0.0402899093604911,0.162633307553956,0.228856717968844,0.0768540179445995,0.0708506474429891,0.4194,13,-1.9401640625,1,-8.9645,-6.61466666666667,-8.02683333333333,-7.80873913043478,-6.82119512195122,-6.84528169014085
3600,36000000,2352,16,10.168646,5.988561,0.605561,-7.603,0.8356,0.0353009564448994,0.177151315217631,0.262247117388783,0.0849175941983051,0.0767557804785516,0.387087,15,-2.33256323529412,1,-10.4215,-8.768875,-7.87295454545455,-7.93804761904762,-7.48606818181818,-7.31122972972973
3600,36000000,2353,16,10.316946,5.741261,0.347929,-8.016,0.9159,0.0376735139985737,0.190634046609443,0.279212224467545,0.0940398571327012,0.0876429599524971,0.431909,14,-3.76609696969697,1,-9.01475,-8.85714285714286,-8.48014285714286,-8.33377777777778,-8.10575609756098,-7.24077142857143
3600,36000000,2354,16,10.538246,5.449181,0.480486,-8.411,0.9524,0.0260890228451416,0.189714157265567,0.29308419348923,0.106278777295805,0.0968708076312943,0.374067,17,-3.9429875,1,-8.7,-9.1189,-8.96244444444444,-8.41295,-8.21109433962264,-8.09947297297297
3600,36000000,2355,16,10.688846,5.215881,0.213626,-8.715,0.9376,0.0322392542471911,0.192460970735471,0.299055259417891,0.109580503649155,0.102070238655175,0.427748,15,-4.62674307692308,1,-10.178,-8.81314285714286,-8.73145,-9.22051724137931,-8.68865853658537,-8.20137974683544
3600,36000000,2356,16,10.933346,4.968281,0.377104,-9.159,0.9752,0.0264018084934506,0.188531634478335,0.31130635537114,0.116968110572129,0.108261890525629,0.367594,15,-4.67136307692308,1,-10.1665,-9.12533333333333,-8.74336842105263,-9.5055,-8.88374509803922,-8.78015584415585
3600,36000000,2357,16,11.108246,4.715421,0.134209,-9.271,0.9468,0.0315627843573474,0.188334616687898,0.312846986022542,0.118096933498323,0.10987435881356,0.400049,13,-5.12501846153846,1,-9.14925,-9.0584,-9.514,-8.99671428571429,-9.39571428571429,-9.11669135802469
3600,36000000,2358,16,11.381246,4.476501,0.292305,-9.496,0.9246,0.0258436105358277,0.178636445768884,0.316907277283551,0.120599093841062,0.108138971595206,0.410032,17,-5.17628805970149,1,-9.33825,-9.47483333333333,-9.016375,-10.146125,-9.25394339622641,-9.46401428571429
3600,36000000,2359,16,11.540946,4.196531,0.04605,-9.488,0.924,0.0315970545522795,0.1815126393833,0.322709469400653,0.120225245457369,0.114050487090283,0.39275,13,-4.88717692307692,1,-10.1266666666667,-8.32766666666667,-9.93558333333333,-9.76707407407407,-9.04852083333333,-9.57993243243243
3600,36000000,2360,16,11.824346,3.964001,0.210183,-9.611,-0.3655,0.0266623904859643,0.176547780192128,0.325866344332892,0.119950045229735,0.112309146949424,0.410958,18,-5.06216376811594,1,-9.1525,-9.87833333333333,-9.65479166666667,-9.83595833333333,-9.53209090909091,-9.52735294117647
3600,36000000,2361,16,11.986846,3.671391,15.611591,-9.621,0.8432,0.0309329194004997,0.175659005929147,0.327062575940777,0.118082312897346,0.112096585451084,0.379785,13,-4.34370704225352,1,-9.85533333333333,-10.086,-9.81152173913044,-9.58013333333333,-8.78822727272727,-9.54118918918919
3600,36000000,2362,16,12.190446,3.407811,0.182844,-9.654,0.833,0.0250934526543134,0.170601581876122,0.322756276217305,0.115436883614123,0.10666819158073,0.379106,16,-4.25169253731343,1,-9.684,-9.86125,-10.0128095238095,-9.47944,-9.60283333333333,-9.4612
3600,36000000,2363,16,12.421546,3.214961,15.558891,-9.469,0.86,0.0272340399702602,0.171388766936354,0.321152276201286,0.117153531448144,0.106507895186611,0.374515,14,-4.69199027777778,1,-9.783,-9.425,-9.53295652173913,-9.81923333333333,-8.93954761904762,-9.40222368421053
3600,36000000,2364,16,12.658946,2.943941,0.087332,-9.525,0.8514,0.0228217834135692,0.170611227056838,0.316003678183715,0.11554982406271,0.106037880754553,0.359765,13,-4.13503823529412,1,-9.469,-10.356625,-9.9449,-9.5596,-9.34860784313725,-9.54410810810811
3600,36000000,2365,16,12.897746,2.783131,15.461791,-9.404,0.8016,0.0230666341274005,0.170417246510156,0.314680493210343,0.119322763659442,0.106181787940269,0.362362,14,-4.67415405405405,1,-9.4265,-9.145625,-9.68595,-9.86073333333333,-9.00765306122449,-9.33047222222222
3600,36000000,2366,16,13.153846,2.562141,0.0211439999999999,-9.557,0.8846,0.0190905531440481,0.164879837117298,0.308698681746675,0.118842656457811,0.101424759875076,0.356669,13,-3.78703768115942,1,-9.16666666666667,-9.875625,-9.73185,-9.82376923076923,-9.541625,-9.39420895522388
3600,36000000,2367,16,13.381346,2.325831,15.441191,-9.411,-0.4599,0.0182323024046027,0.165468984852099,0.303310807461287,0.118247280787429,0.103481549084507,0.369622,16,-4.47042222222222,1,-8.02875,-9.44957142857143,-9.1905,-9.45846666666667,-9.86048888888889,-8.98853521126761
3600,36000000,2368,16,13.609446,2.061501,15.620591,-9.492,0.9291,0.0176952316152442,0.165001165822479,0.304850515329032,0.119167648108101,0.101477356156593,0.366608,13,-4.39604029850746,1,-7.24766666666667,-9.36328571428571,-9.03908333333333,-9.89803846153846,-9.53854347826087,-9.35940298507463
3600,36000000,2369,16,13.771546,1.832891,15.345891,-9.303,0.9456,0.0184106797535848,0.167197719583297,0.299632759747434,0.114971156222255,0.100200916757805,0.393684,15,-5.23474714285714,1,-7.5535,-8.316,-8.95891304347826,-9.70468,-9.57178260869565,-9.10460655737705
3600,36000000,2370,16,14.041846,1.591571,15.487191,-9.238,0.8791,0.0182766915952699,0.167403505833629,0.299760686881059,0.112923607270727,0.0977542669659713,0.362464,14,-5.33812615384615,1,-8.02525,-8.98,-8.75939130434783,-9.60176,-9.20758139534884,-9.52477586206897
3600,36000000,2371,16,14.179146,1.306191,15.271391,-9.039,0.8678,0.0198564539261646,0.17715403808857,0.299611276159652,0.109881418933546,0.101152507493479,0.414221,13,-5.2979223880597,1,-8.29825,-6.7498,-8.828625,-9.7146,-8.96878947368421,-9.184234375
3600,36000000,2372,16,14.405346,1.084971,15.492091,-9.002,0.7703,0.0191018409106469,0.17255259166527,0.300960589296904,0.109802737977154,0.101509209751277,0.415784,15,-5.22107868852459,1,-8.2135,-8.82325,-8.8681052631579,-8.94892,-8.77009090909091,-9.39934246575342
3600,36000000,2373,16,14.559546,0.779951,15.292791,-8.722,0.7777,0.0222704057957155,0.183066966677754,0.302882807931502,0.108532405346352,0.108852181223735,0.418934,14,-4.79934333333333,1,-8.6245,-7.3925,-8.68993333333333,-8.31628,-9.11667647058824,-8.91511111111111
